,날짜,BDI,WS
612,2012-09-08,664.2764605842399,36.46390387120683
613,2012-09-09,659.7586711291527,34.016239462789805
614,2012-09-10,655.4463873598746,32.71298224892485
615,2012-09-11,651.8038588954773,32.55413222961198
616,2012-09-12,651.6165834503897,33.53968940485118
617,2012-09-13,655.3488106436832,35.66965377464245
618,2012-09-14,663.0,39.0
619,2012-09-15,674.5717729454134,42.263782592111944
620,2012-09-16,690.0625080538503,44.52990402825166
621,2012-09-17,709.472745800668,45.74238964740491
622,2012-09-18,731.734946141578,45.90123944957171
623,2012-09-19,750.4438688108459,45.00645343475206
624,2012-09-20,764.5319737641823,43.05803160294596
625,2012-09-21,774.0,40.0
626,2012-09-22,778.8457305230618,36.94730618461143
627,2012-09-23,779.0713823286044,34.679053990557044
628,2012-09-24,774.6762164182159,33.25121737199024
629,2012-09-25,766.7849948378749,32.66379632891104
630,2012-09-26,762.1462898634545,32.91679086131944
631,2012-09-27,761.8848635409333,34.010200969215425
632,2012-09-28,766.0,36.0
633,2012-09-29,774.4938468515891,37.94364608002143
634,2012-09-30,787.364256484766,39.23443742003392
635,2012-10-01,804.611944769842,39.81640067263648
636,2012-10-02,825.3720950845491,39.689535837829126
637,2012-10-03,844.4558076952773,38.853842915611835
638,2012-10-04,860.9982659797577,37.309321905984625
639,2012-10-05,875.0,35.0
640,2012-10-06,886.4594195699765,32.82866674748776
641,2012-10-07,895.3781148757148,31.362274844592772
642,2012-10-08,901.7555558552053,30.656797100262523
643,2012-10-09,906.084548722305,30.71223351449701
644,2012-10-10,911.3219307601519,31.528584087296245
645,2012-10-11,917.9605081826024,33.10584881866022
646,2012-10-12,926.0,35.5
647,2012-10-13,935.4412491813141,37.80761227918103
648,2012-10-14,946.2834127575757,39.46109405253515
649,2012-10-15,958.5267717184404,40.4044730286513
650,2012-10-16,971.9363838725899,40.637749207529474
651,2012-10-17,985.1025960721072,40.16092258916968
652,2012-10-18,997.7904661256732,38.97399317357191
653,2012-10-19,1010.0,37.0
654,2012-10-20,1021.7311797949523,35.253802895623785
655,2012-10-21,1032.984023410665,34.2884959231961
656,2012-10-22,1042.4948316150678,34.18104004345312
657,2012-10-23,1049.0,35.0
658,2012-10-24,1052.4992619938703,35.99398533836123
659,2012-10-25,1052.9928841682695,36.82299406569226
660,2012-10-26,1050.4807776660007,37.418461438387936
661,2012-10-27,1044.9629424870639,37.780387456448246
662,2012-10-28,1036.4393786314588,37.908772119873184
663,2012-10-29,1026.4006571022987,37.80361542866279
664,2012-10-30,1016.3373489026967,37.46491738281703
665,2012-10-31,1006.2494540326525,36.8926779823359
666,2012-11-01,996.1369724921661,36.08689722721941
667,2012-11-02,986.0,35.0
668,2012-11-03,975.8382493998672,34.11574975568737
669,2012-11-04,965.6520078480545,33.632459244485815
670,2012-11-05,955.4411796257997,33.5977035838629
671,2012-11-06,945.7291995409785,34.011482773818614
672,2012-11-07,939.6566764408451,34.87379681435298
673,2012-11-08,937.7470451332749,36.18464570546598
674,2012-11-09,940.0,38.0
675,2012-11-10,946.4164578958254,39.86087209981628
676,2012-11-11,956.9955019659458,41.644097723830306
677,2012-11-12,971.7374378286293,43.293706319199686
678,2012-11-13,989.9007463441956,44.80969788592445
679,2012-11-14,1007.0363126745599,46.19207242400459
680,2012-11-15,1022.4026176800407,47.4408299334401
681,2012-11-16,1036.0,48.5
682,2012-11-17,1047.8274437163536,49.584909228967184
683,2012-11-18,1057.8859647471852,50.57506174023869
684,2012-11-19,1066.1752244531338,51.52642794804549
685,2012-11-20,1072.8658475583786,52.43900785238757
686,2012-11-21,1078.9815824079965,53.31280145326494
687,2012-11-22,1084.693053726166,54.14780875067761
688,2012-11-23,1090.0,55.0
689,2012-11-24,1094.9032057681611,55.45910545012321
690,2012-11-25,1099.401886491987,55.45067688218491
691,2012-11-26,1103.4963036843644,54.918744040810665
692,2012-11-27,1106.8021412514925,53.86330692600048
693,2012-11-28,1107.0135026305625,52.28436553775436
694,2012-11-29,1103.746071727773,50.1819198760723
695,2012-11-30,1097.0,47.5
696,2012-12-01,1086.7748330766142,45.07851225921673
697,2012-12-02,1073.0710253282455,43.421543357676
698,2012-12-03,1055.8884252980165,42.58506323633208
699,2012-12-04,1035.5051936955438,42.569071895185
700,2012-12-05,1013.5902947785171,43.37356933423474
701,2012-12-06,990.4218892565523,44.998555553481296
702,2012-12-07,966.0,47.5
703,2012-12-08,940.324558397808,49.8736663216336
704,2012-12-09,913.3956330610285,51.45113484867677
705,2012-12-10,885.2132011193107,52.1764361340542
706,2012-12-11,856.2681137165148,52.049570177765865
707,2012-12-12,829.505477715802,51.07053697981179
708,2012-12-13,805.4161442610321,49.23933654019196
709,2012-12-14,784.0,46.5
710,2012-12-15,765.2573849893215,43.949950494622584
711,2012-12-16,749.1879591723812,42.350798006008056
712,2012-12-17,735.7918359013837,41.75851139306281
713,2012-12-18,724.8865577953484,42.173090655786844
714,2012-12-19,715.3773805683891,43.594535794180175
715,2012-12-20,707.0818468395253,46.02284680824278
716,2012-12-21,700.0,49.5
717,2012-12-22,694.1317098760829,53.08512033432356
718,2012-12-23,689.4771066415049,56.0891905882372
719,2012-12-24,686.036146905022,58.47023445971557
720,2012-12-25,683.8088306666342,60.228251948758654
721,2012-12-26,682.7951579263417,61.36324305536647
722,2012-12-27,682.9951286841444,61.875207779539025
723,2012-12-28,684.4087429400425,61.76414612127631
724,2012-12-29,686.5811809445916,61.03005808057833
725,2012-12-30,689.0576229483477,59.67294365744507
726,2012-12-31,691.8380689513104,57.69280285187654
727,2013-01-01,694.9225189534804,55.08963566387275
728,2013-01-02,698.3109729548572,51.86344209343369
729,2013-01-03,702.0034309554409,48.01422214055935
730,2013-01-04,706.0,43.5
731,2013-01-05,710.3003589542292,39.398795334178836
732,2013-01-06,714.9048289524337,36.53677297402059
733,2013-01-07,719.8133029498451,34.955908724775
734,2013-01-08,725.1995164632891,34.65620258644207
735,2013-01-09,732.105882593719,35.6376545590218
736,2013-01-10,740.7061368579599,37.90026464251417
737,2013-01-11,751.0,41.5
738,2013-01-12,762.9883097878766,45.00228830755509
739,2013-01-13,776.6702284535521,47.30836021973998
740,2013-01-14,792.0460352530388,48.36224857347386
741,2013-01-15,808.4322919486234,48.16395336875676
742,2013-01-16,821.7283691140257,46.713474605588665
743,2013-01-17,831.2508285115315,44.01081228396958
744,2013-01-18,837.0,40.0
745,2013-01-19,838.9748940028546,35.953866014662864
746,2013-01-20,837.1765000966722,32.809440165544125
747,2013-01-21,831.6044884225936,30.62268885654328
748,2013-01-22,822.7980411580564,29.39361208766034
749,2013-01-23,813.9922513676868,29.12220985889529
750,2013-01-24,805.7263012289227,29.808482170248126
751,2013-01-25,798.0,31.5
752,2013-01-26,790.8139199062105,33.36385116840312
753,2013-01-27,784.1674887222623,34.8525493653965
754,2013-01-28,778.0608971899195,35.91852361269902
755,2013-01-29,772.4941453091822,36.56177391031064
756,2013-01-30,767.46723308005,36.782300258231395
757,2013-01-31,762.9629467454588,36.58010265646129
758,2013-02-01,758.9640725483434,35.95518110500029
759,2013-02-02,755.4706104887043,34.90753560384843
760,2013-02-03,752.4825605665412,33.43716615300569
761,2013-02-04,750.0,31.5
762,2013-02-05,748.0226971346435,29.69277040464701
763,2013-02-06,746.5508836249088,28.347774111929894
764,2013-02-07,745.5844822526502,27.50908387432073
765,2013-02-08,745.1234930178676,27.17669969181952
766,2013-02-09,745.1470786337185,27.350621564426262
767,2013-02-10,745.6344018133602,28.030849492140966
768,2013-02-11,746.5854625567928,29.21738347496362
769,2013-02-12,748.0,31.0
770,2013-02-13,749.8787967350299,32.227891092443876
771,2013-02-14,751.9958010239875,32.28890770012365
772,2013-02-15,753.0,31.0
773,2013-02-16,752.6651010846415,29.577853946627258
774,2013-02-17,750.9921277104909,28.679515478958365
775,2013-02-18,747.980738733355,28.398257932926896
776,2013-02-19,743.9870392247544,28.734081308532843
777,2013-02-20,741.1476596138132,29.686985605776208
778,2013-02-21,739.818704972051,31.256970824657
779,2013-02-22,740.0,33.5
780,2013-02-23,741.6920705960653,35.55451476708696
781,2013-02-24,744.8943908618418,36.89473497014835
782,2013-02-25,749.6071360967976,37.46469757435942
783,2013-02-26,755.6759708528743,37.264402579720134
784,2013-02-27,762.1748824417208,36.29384998623051
785,2013-02-28,768.9495354152783,34.553039793890534
786,2013-03-01,776.0,32.0
787,2013-03-02,783.3260655165265,29.364973415075138
788,2013-03-03,790.9279426442173,27.12637083343082
789,2013-03-04,798.8055611566192,25.326164257767264
790,2013-03-05,806.958921053732,23.96435368808448
791,2013-03-06,815.3880223355561,23.04093912438247
792,2013-03-07,824.0928650020912,22.55592056666123
793,2013-03-08,833.0734490533375,22.50929801492076
794,2013-03-09,842.0918510028465,22.90107146916106
795,2013-03-10,850.9101473641699,23.731240929382132
796,2013-03-11,859.5283381373076,24.999806395583974
797,2013-03-12,867.94642332226,26.70676786776659
798,2013-03-13,876.1644029190267,28.852125345929974
799,2013-03-14,884.1822769276079,31.435878830074124
800,2013-03-15,892.0,34.5
801,2013-03-16,899.6177081802135,37.28905970638103
802,2013-03-17,907.0352654242379,39.299458878696335
803,2013-03-18,914.2527170800768,40.48922583714497
804,2013-03-19,921.1043177931356,40.85836058172693
805,2013-03-20,926.5955954358476,40.40686311244221
806,2013-03-21,930.5608046536187,39.13473342929083
807,2013-03-22,933.0,37.0
808,2013-03-23,933.9130178143372,34.69184150331919
809,2013-03-24,933.3000217572848,32.64760742436119
810,2013-03-25,931.1609572752914,30.90926929539881
811,2013-03-26,927.4958243683565,29.476827116432016
812,2013-03-27,922.3046230364807,28.350280887460823
813,2013-03-28,915.5873532796634,27.52963060848524
814,2013-03-29,907.3440150979054,27.014876279505245
815,2013-03-30,898.6784716968642,26.80601790052085
816,2013-03-31,890.6945862821976,26.903055471532056
817,2013-04-01,883.392358853906,27.305988992538865
818,2013-04-02,876.7717894119894,28.014818463541275
819,2013-04-03,870.8328779564476,29.029543884539283
820,2013-04-04,865.5756244872806,30.350165255532893
821,2013-04-05,861.0,32.0
822,2013-04-06,857.1060915080714,33.67041511501065
823,2013-04-07,853.8938119980289,35.192682138502256
824,2013-04-08,851.3631904743617,36.54348364699697
825,2013-04-09,849.5142269370691,37.72281964049475
826,2013-04-10,848.3469213861513,38.7306901189956
827,2013-04-11,847.8612738216082,39.567095082499534
828,2013-04-12,848.0572842434403,40.23203453100654
829,2013-04-13,848.9349526516472,40.725508464516636
830,2013-04-14,850.4942790462289,41.04751688302979
831,2013-04-15,852.7352634271856,41.19805978654605
832,2013-04-16,855.5436755282241,41.17713717506537
833,2013-04-17,858.2341337515876,40.98474904858777
834,2013-04-18,860.6924078309828,40.620895407113245
835,2013-04-19,862.9184977664099,40.0855762506418
836,2013-04-20,864.912403557869,39.37879157917343
837,2013-04-21,866.67412520536,38.50054139270814
838,2013-04-22,868.2036627088828,37.45082569124593
839,2013-04-23,869.5010160684376,36.2296444747868
840,2013-04-24,870.5661852840242,34.83699774333073
841,2013-04-25,871.3991703556427,33.27288549687776
842,2013-04-26,872.0,31.5
843,2013-04-27,872.3685880669756,30.025301389828243
844,2013-04-28,872.5050207066897,29.131903390926112
845,2013-04-29,872.4092692024358,28.85711373872148
846,2013-04-30,872.1485908928943,29.200932433214334
847,2013-05-01,872.1265298101492,30.16335947440468
848,2013-05-02,872.4103432928808,31.74439486229252
849,2013-05-03,873.0,34.0
850,2013-05-04,873.8955939547748,36.21879883630556
851,2013-05-05,875.097031133937,38.02518373872055
852,2013-05-06,876.604342878576,39.363193304122824
853,2013-05-07,878.3829914764701,40.23282753251237
854,2013-05-08,880.2257506542909,40.63408642388918
855,2013-05-09,882.098082699816,40.56696997825328
856,2013-05-10,884.0,40.0
857,2013-05-11,885.9314653939808,39.27791452665102
858,2013-05-12,887.8925160426201,38.55658242210005
859,2013-05-13,889.8831395589642,37.86748188195179
860,2013-05-14,891.9033359430131,37.21061290620621
861,2013-05-15,893.9531051947666,36.58597549486333
862,2013-05-16,896.032447314225,35.99356964792314
863,2013-05-17,898.1413623013881,35.43339536538563
864,2013-05-18,900.2798501562556,34.90545264725081
865,2013-05-19,902.447910878828,34.40974149351868
866,2013-05-20,904.6455444691053,33.94626190418926
867,2013-05-21,906.872750927087,33.515013879262504
868,2013-05-22,909.1295302527735,33.11599741873845
869,2013-05-23,911.4158824461647,32.74921252261708
870,2013-05-24,913.7318075072609,32.414659190898405
871,2013-05-25,916.0773054360612,32.11233742358242
872,2013-05-26,918.4523762325668,31.84224722066912
873,2013-05-27,920.8570198967769,31.604388582158517
874,2013-05-28,923.2912364286917,31.398761508050594
875,2013-05-29,925.7550258283112,31.225365998345364
876,2013-05-30,928.2483880956356,31.084202053042826
877,2013-05-31,930.7713232306645,30.97526967214298
878,2013-06-01,933.3238312333983,30.89856885564582
879,2013-06-02,935.9059121038366,30.854099603551347
880,2013-06-03,938.5175658419798,30.841861915859575
881,2013-06-04,941.1587924478274,30.861855792570477
882,2013-06-05,943.8295919213801,30.914081233684076
883,2013-06-06,946.5299642626372,30.998538239200364
884,2013-06-07,949.2599094715994,31.11522680911935
885,2013-06-08,952.0976100182153,31.264146943441013
886,2013-06-09,955.1212483724348,31.445298642165373
887,2013-06-10,958.3308245342578,31.658681905292426
888,2013-06-11,961.7263385036844,31.904296732822168
889,2013-06-12,965.307790280714,32.18214312475459
890,2013-06-13,969.0751798653474,32.49222108108971
891,2013-06-14,973.0285072575841,32.83453060182752
892,2013-06-15,977.1677724574245,33.20907168696802
893,2013-06-16,981.4929754648679,33.6158443365112
894,2013-06-17,986.0041162799151,34.05484855045707
895,2013-06-18,990.7011949025656,34.52608432880565
896,2013-06-19,995.5842113328198,35.029551671556895
897,2013-06-20,1000.6531655706771,35.565250578710845
898,2013-06-21,1005.9080576161382,36.13318105026748
899,2013-06-22,1011.3488874692023,36.73334308622681
900,2013-06-23,1016.9756551298702,37.365736686588825
901,2013-06-24,1022.7883605981415,38.030361851353526
902,2013-06-25,1028.7870038740161,38.72721858052092
903,2013-06-26,1034.9715849574943,39.456306874091
904,2013-06-27,1041.3421038485758,40.21762673206378
905,2013-06-28,1047.8985605472612,41.01117815443924
906,2013-06-29,1054.6409550535498,41.836961141217394
907,2013-06-30,1061.5692873674416,42.694975692398245
908,2013-07-01,1068.683557488937,43.58522180798177
909,2013-07-02,1075.9837654180358,44.507699487968004
910,2013-07-03,1083.4699111547382,45.462408732356906
911,2013-07-04,1091.141994699044,46.449349541148514
912,2013-07-05,1099.0,47.5
913,2013-07-06,1107.0439752104658,48.34749215090527
914,2013-07-07,1115.273872177582,48.91382654980137
915,2013-07-08,1123.6897069523015,49.16752511103114
916,2013-07-09,1132.0830629163372,49.10858783459455
917,2013-07-10,1139.2034403599648,48.737014720491594
918,2013-07-11,1144.8424226648974,48.05280576872231
919,2013-07-12,1149.0,47.0
920,2013-07-13,1151.6762018586755,45.942802701385844
921,2013-07-14,1152.8709987475222,44.90965328422101
922,2013-07-15,1152.5844004976727,43.95651272779215
923,2013-07-16,1150.844484550626,43.08338103209929
924,2013-07-17,1147.8197155553673,42.290258197142414
925,2013-07-18,1143.5381709533945,41.57714422292153
926,2013-07-19,1138.0,41.0
927,2013-07-20,1131.2047549293059,40.33591039559252
928,2013-07-21,1123.15288350719,39.69772562029401
929,2013-07-22,1113.84423647836,39.02948478354111
930,2013-07-23,1103.6453130874465,38.3311878853338
931,2013-07-24,1094.7551088022324,37.60283492567209
932,2013-07-25,1087.540122867348,36.84442590455598
933,2013-07-26,1082.0,36.0
934,2013-07-27,1078.1358060485693,35.33435608056685
935,2013-07-28,1075.9464751646747,34.77652808290639
936,2013-07-29,1075.43236263111,34.38247682900409
937,2013-07-30,1076.0806389495265,34.152202318859956
938,2013-07-31,1074.814327129829,34.085704552473985
939,2013-08-01,1071.1205976736685,34.182983529846176
940,2013-08-02,1065.0,34.5
941,2013-08-03,1056.450885851959,34.730000154492735
942,2013-08-04,1045.4749034864099,34.90199467902245
943,2013-08-05,1032.0715034843975,34.96002282456568
944,2013-08-06,1017.1961335456263,34.90408459112242
945,2013-08-07,1006.581479868318,34.73417997869269
946,2013-08-08,1001.1829901521756,34.450308987276465
947,2013-08-09,1001.0,34.0
948,2013-08-10,1006.0345026033908,33.61988101438184
949,2013-08-11,1016.284504770748,33.23175032669796
950,2013-08-12,1031.7506708992714,32.888079553822124
951,2013-08-13,1051.5395750494297,32.58886869575432
952,2013-08-14,1070.2906615840316,32.33411775249456
953,2013-08-15,1087.1105045635452,32.12382672404285
954,2013-08-16,1102.0,32.0
955,2013-08-17,1114.956459857308,31.83662441156354
956,2013-08-18,1125.9825721715572,31.75971312753595
957,2013-08-19,1135.0774409307176,31.727261758316406
958,2013-08-20,1142.50349861235,31.739270303904895
959,2013-08-21,1149.8353400818094,31.795738764301433
960,2013-08-22,1157.335397816656,31.896667139506004
961,2013-08-23,1165.0,32.0
962,2013-08-24,1172.8401620825102,32.157470479013426
963,2013-08-25,1180.8448686135175,32.16847913266455
964,2013-08-26,1181.9194325814174,32.07508139047199
965,2013-08-27,1169.0,32.0
966,2013-08-28,1146.0,32.0
967,2013-08-29,1136.0,32.0
968,2013-08-30,1132.0,31.0
969,2013-08-31,1128.4016962736016,31.32107420629321
970,2013-09-01,1126.584169940387,31.23373375402582
971,2013-09-02,1139.0,31.0
972,2013-09-03,1168.0,31.0
973,2013-09-04,1215.0,31.0
974,2013-09-05,1279.0,31.0
975,2013-09-06,1352.0,33.0
976,2013-09-07,1403.8537180816909,33.30571733155062
977,2013-09-08,1435.1727067755721,33.39321427440019
978,2013-09-09,1478.0,33.0
979,2013-09-10,1541.0,33.0
980,2013-09-11,1628.0,33.0
981,2013-09-12,1621.0,33.0
982,2013-09-13,1636.0,33.0
983,2013-09-14,1633.6103996100421,33.02601732498735
984,2013-09-15,1616.3087821306501,33.04536926749108
985,2013-09-16,1651.0,33.0
986,2013-09-17,1740.0,33.0
987,2013-09-18,1822.0,33.0
988,2013-09-19,1860.0,33.0
989,2013-09-20,1904.0,35.0
990,2013-09-21,1922.1499364528004,36.11368948151214
991,2013-09-22,1917.6736825688931,36.208634974963424
992,2013-09-23,1947.0,35.0
993,2013-09-24,2021.0,35.0
994,2013-09-25,2127.0,35.0
995,2013-09-26,2113.0,35.0
996,2013-09-27,2046.0,35.0
997,2013-09-28,2008.9368659228553,34.89551650004259
998,2013-09-29,2007.2842705853093,34.94631166959798
999,2013-09-30,2003.0,35.0
1000,2013-10-01,1994.0,35.0
1001,2013-10-02,2008.0,35.0
1002,2013-10-03,2047.0,35.0
1003,2013-10-04,2084.0,36.5
1004,2013-10-05,2099.9407329392197,36.519579914374255
1005,2013-10-06,2098.3950571160926,36.623899076577594
1006,2013-10-07,2115.0,36.5
1007,2013-10-08,2146.0,36.5
1008,2013-10-09,2125.0,36.5
1009,2013-10-10,2011.0,36.5
1010,2013-10-11,1985.0,36.5
1011,2013-10-12,1974.5766075200686,36.4644626249438
1012,2013-10-13,1964.9289001142315,36.476370852689456
1013,2013-10-14,1961.0,36.5
1014,2013-10-15,1963.0,36.5
1015,2013-10-16,1965.0,36.5
1016,2013-10-17,1960.0,36.5
1017,2013-10-18,1901.0,41.0
1018,2013-10-19,1873.5155732210735,46.54052457332452
1019,2013-10-20,1883.4763836437644,46.64093559941551
1020,2013-10-21,1878.0,41.0
1021,2013-10-22,1847.0,41.0
1022,2013-10-23,1786.0,41.0
1023,2013-10-24,1708.0,41.0
1024,2013-10-25,1671.0,43.0
1025,2013-10-26,1656.4646718267354,42.459809865371916
1026,2013-10-27,1653.072836478922,42.36006787916682
1027,2013-10-28,1619.0,43.0
1028,2013-10-29,1551.0,43.0
1029,2013-10-30,1484.0,43.0
1030,2013-10-31,1504.0,43.0
1031,2013-11-01,1525.0,52.5
1032,2013-11-02,1530.7476544835247,63.38081228693878
1033,2013-11-03,1527.066248472262,63.480272716029454
1034,2013-11-04,1552.0,52.5
1035,2013-11-05,1600.0,52.5
1036,2013-11-06,1602.0,52.5
1037,2013-11-07,1593.0,52.5
1038,2013-11-08,1581.0,59.0
1039,2013-11-09,1575.4528798617098,59.08390474743608
1040,2013-11-10,1575.0313065020146,59.0291775013004
1041,2013-11-11,1564.0,59.0
1042,2013-11-12,1543.0,59.0
1043,2013-11-13,1531.0,59.0
1044,2013-11-14,1517.0,59.0
1045,2013-11-15,1507.0,60.0
1046,2013-11-16,1503.5509476401223,62.459876072737536
1047,2013-11-17,1504.9324789684194,62.394663465614734
1048,2013-11-18,1500.0,60.0
1049,2013-11-19,1495.0,60.0
1050,2013-11-20,1527.0,60.0
1051,2013-11-21,1499.0,60.0
1052,2013-11-22,1483.0,63.0
1053,2013-11-23,1478.518145953174,63.005677003373414
1054,2013-11-24,1482.9945577811177,63.06110105274388
1055,2013-11-25,1492.0,63.0
1056,2013-11-26,1512.0,63.0
1057,2013-11-27,1573.0,63.0
1058,2013-11-28,1573.0,63.0
1059,2013-11-29,1821.0,62.5
1060,2013-11-30,1933.5172176280287,62.653442595005345
1061,2013-12-01,1877.6105389024476,62.59153580793864
1062,2013-12-02,1865.0,62.5
1063,2013-12-03,1922.0,62.5
1064,2013-12-04,1994.0,62.5
1065,2013-12-05,2145.0,62.5
1066,2013-12-06,2176.0,62.5
1067,2013-12-07,2173.6095843274725,62.45334991626279
1068,2013-12-08,2162.83721867426,62.469194739437526
1069,2013-12-09,2183.0,62.5
1070,2013-12-10,2237.0,62.5
1071,2013-12-11,2299.0,62.5
1072,2013-12-12,2337.0,62.5
1073,2013-12-13,2330.0,63.0
1074,2013-12-14,2325.2870419014134,62.82055242983227
1075,2013-12-15,2324.7539601910025,62.924283788322086
1076,2013-12-16,2292.0,63.0
1077,2013-12-17,2225.0,63.0
1078,2013-12-18,2156.0,63.0
1079,2013-12-19,2134.0,63.0
1080,2013-12-20,2208.0,61.0
1081,2013-12-21,2252.009218105979,57.41695224487131
1082,2013-12-22,2251.4019685476287,57.45759043563849
1083,2013-12-23,2247.0,61.0
1084,2013-12-24,2245.7278912882616,65.83320863166874
1085,2013-12-25,2247.5044100194114,69.56674985601933
1086,2013-12-26,2252.356633657783,72.23053936777475
1087,2013-12-27,2260.2845622033774,73.82457716693506
1088,2013-12-28,2271.2881956561932,74.34886325350024
1089,2013-12-29,2274.987380431956,73.8033976274703
1090,2013-12-30,2261.00196294639,72.18818028884522
1091,2013-12-31,2229.331943199495,69.50321123762501
1092,2014-01-01,2179.9773211912716,65.74849047380968
1093,2014-01-02,2113.0,61.0
1094,2014-01-03,2036.0,58.5
1095,2014-01-04,1996.7405828266412,59.03533353046613
1096,2014-01-05,1991.2704577206805,58.973903938076035
1097,2014-01-06,1951.0,58.5
1098,2014-01-07,1876.0,58.5
1099,2014-01-08,1826.0,58.5
1100,2014-01-09,1706.0,58.5
1101,2014-01-10,1512.0,46.0
1102,2014-01-11,1408.435251990004,27.36054675407273
1103,2014-01-12,1404.2978581271586,27.422688228286404
1104,2014-01-13,1395.0,46.0
1105,2014-01-14,1370.0,46.0
1106,2014-01-15,1374.0,46.0
1107,2014-01-16,1398.0,46.0
1108,2014-01-17,1421.0,62.5
1109,2014-01-18,1440.9512133751264,104.63051354006667
1110,2014-01-19,1452.9600718030924,104.56440871007544
1111,2014-01-20,1428.0,62.5
1112,2014-01-21,1369.0,62.5
1113,2014-01-22,1322.0,62.5
1114,2014-01-23,1271.0,62.5
1115,2014-01-24,1246.0,68.0
1116,2014-01-25,1237.1047223831658,31.57254460362202
1117,2014-01-26,1237.1026616138931,31.645881764495314
1118,2014-01-27,1217.0,68.0
1119,2014-01-28,1177.0,68.0
1120,2014-01-29,1148.0,68.0
1121,2014-01-30,1127.0,68.0
1122,2014-01-31,1110.0,43.0
1123,2014-02-01,1100.9868190330185,47.88207777090299
1124,2014-02-02,1098.8708417454436,47.80310411951865
1125,2014-02-03,1093.0,43.0
1126,2014-02-04,1084.0,43.0
1127,2014-02-05,1086.0,43.0
1128,2014-02-06,1092.0,43.0
1129,2014-02-07,1091.0,48.0
1130,2014-02-08,1092.16307020708,47.93696081173457
1131,2014-02-09,1096.0747218771041,47.9746353200012
1132,2014-02-10,1096.0,48.0
1133,2014-02-11,1091.0,48.0
1134,2014-02-12,1085.0,48.0
1135,2014-02-13,1097.0,48.0
1136,2014-02-14,1106.0,48.0
1137,2014-02-15,1112.7941312094863,50.015406902836446
1138,2014-02-16,1118.9258967907729,54.810353058191254
1139,2014-02-17,1130.0,62.5
1140,2014-02-18,1146.0,62.5
1141,2014-02-19,1160.0,62.5
1142,2014-02-20,1164.0,62.5
1143,2014-02-21,1175.0,57.5
1144,2014-02-22,1175.858515697469,55.987797949913585
1145,2014-02-23,1167.5219786455752,56.025459216580735
1146,2014-02-24,1174.0,57.5
1147,2014-02-25,1197.0,57.5
1148,2014-02-26,1222.0,57.5
1149,2014-02-27,1250.0,57.5
1150,2014-02-28,1258.0,51.0
1151,2014-03-01,1257.1385301932703,44.72637802822122
1152,2014-03-02,1254.2601267166601,44.68866293453827
1153,2014-03-03,1276.0,51.0
1154,2014-03-04,1325.0,51.0
1155,2014-03-05,1391.0,51.0
1156,2014-03-06,1480.0,51.0
1157,2014-03-07,1543.0,47.5
1158,2014-03-08,1563.2363016261706,48.2382247543814
1159,2014-03-09,1549.5791095056347,48.27508863535734
1160,2014-03-10,1562.0,47.5
1161,2014-03-11,1580.0,47.5
1162,2014-03-12,1453.0,47.5
1163,2014-03-13,1468.0,47.5
1164,2014-03-14,1477.0,42.0
1165,2014-03-15,1474.6131279183835,34.786232056412025
1166,2014-03-16,1467.5591889394645,34.74966358019613
1167,2014-03-17,1481.0,42.0
1168,2014-03-18,1518.0,42.0
1169,2014-03-19,1570.0,42.0
1170,2014-03-20,1621.0,42.0
1171,2014-03-21,1599.0,38.0
1172,2014-03-22,1589.2961409223653,39.04059363431812
1173,2014-03-23,1601.591528260405,39.076155305127344
1174,2014-03-24,1602.0,38.0
1175,2014-03-25,1578.0,38.0
1176,2014-03-26,1496.0,38.0
1177,2014-03-27,1412.0,38.0
1178,2014-03-28,1373.0,36.5
1179,2014-03-29,1365.2948810235653,34.28660949985855
1180,2014-03-30,1377.5469904540403,34.25124732378136
1181,2014-03-31,1362.0,36.5
1182,2014-04-01,1316.0,36.5
1183,2014-04-02,1273.0,36.5
1184,2014-04-03,1235.0,36.5
1185,2014-04-04,1205.0,39.0
1186,2014-04-05,1204.1861339070956,43.72589818126243
1187,2014-04-06,1222.9814746668278,43.76085298106403
1188,2014-04-07,1186.0,39.0
1189,2014-04-08,1098.0,39.0
1190,2014-04-09,1061.0,39.0
1191,2014-04-10,1029.0,39.0
1192,2014-04-11,1002.0,42.0
1193,2014-04-12,991.1297249883021,42.086719674943275
1194,2014-04-13,994.367642507025,42.06969232282563
1195,2014-04-14,989.0,42.0
1196,2014-04-15,970.0,42.0
1197,2014-04-16,936.0,42.0
1198,2014-04-17,930.0,42.0
1199,2014-04-18,928.0490721864929,42.14495804474649
1200,2014-04-19,925.3004667787283,41.99614250884047
1201,2014-04-20,922.7723501787168,41.64436360682661
1202,2014-04-21,926.9877854176738,41.0896213387049
1203,2014-04-22,939.0,40.5
1204,2014-04-23,956.0,40.5
1205,2014-04-24,962.0,40.5
1206,2014-04-25,967.0,38.5
1207,2014-04-26,969.2304327409029,38.53435832459057
1208,2014-04-27,967.8703638629439,38.45429534546656
1209,2014-04-28,961.0,38.5
1210,2014-04-29,949.0,38.5
1211,2014-04-30,943.0,38.5
1212,2014-05-01,993.0,38.5
1213,2014-05-02,1017.0,38.5
1214,2014-05-03,1026.8842567736488,38.536489659349236
1215,2014-05-04,1026.44233023244,38.54157892097864
1216,2014-05-05,1022.5598505831853,38.54238017416033
1217,2014-05-06,1022.0,38.5
1218,2014-05-07,1022.0,38.5
