,날짜,OIL_CL,OIL_DU,OIL_BRT
1633,2011-09-24,78.78875855976085,106.18321305290232,103.23536975392919
1634,2011-09-25,78.98318161448813,106.26743209152318,103.00046802394783
1635,2011-09-26,80.24,105.85,103.94
1636,2011-09-27,84.45,106.48,107.14
1637,2011-09-28,81.21,106.14,103.81
1638,2011-09-29,82.14,106.26,103.95
1639,2011-09-30,79.2,98.64,102.76
1640,2011-10-01,78.59890540322174,100.05848488053172,102.07583766549533
1641,2011-10-02,77.56311609783744,98.62337683835712,101.36412623498032
1642,2011-10-03,77.61,97.5,101.71
1643,2011-10-04,75.67,95.6,99.79
1644,2011-10-05,79.68,98.4,102.73
1645,2011-10-06,82.59,100.96,105.73
1646,2011-10-07,82.98,101.24,105.88
1647,2011-10-08,84.17865883572073,100.82725317148554,107.06175056034284
1648,2011-10-09,85.2958397731857,101.69151700500333,108.29837380912824
1649,2011-10-10,85.41,102.49,108.95
1650,2011-10-11,85.81,103.11,110.73
1651,2011-10-12,85.57,102.7,111.36
1652,2011-10-13,84.23,102.55,109.2
1653,2011-10-14,86.8,104.19,112.23
1654,2011-10-15,85.54266419971536,104.16221182448984,111.44329920293391
1655,2011-10-16,85.71826475915115,104.1215129308009,111.25498441875041
1656,2011-10-17,86.38,103.44,110.16
1657,2011-10-18,88.34,103.95,111.15
1658,2011-10-19,86.11,103.03,108.39
1659,2011-10-20,85.3,103.61,109.76
1660,2011-10-21,87.4,103.54,109.56
1661,2011-10-22,87.50963957472058,102.92590642004306,109.36446590925638
1662,2011-10-23,88.7628510654961,102.97219950520764,109.72794175776794
1663,2011-10-24,91.27,104.1,111.45
1664,2011-10-25,93.17,103.93,110.92
1665,2011-10-26,90.2,103.55,108.91
1666,2011-10-27,93.96,104.03,112.08
1667,2011-10-28,93.32,103.96,109.91
1668,2011-10-29,92.73777666920176,105.10389742860313,109.50261090523038
1669,2011-10-30,92.79473532207072,105.6073853376737,109.16411550630815
1670,2011-10-31,93.19,103.95,109.56
1671,2011-11-01,92.19,106.01,109.54
1672,2011-11-02,92.51,105.39,109.34
1673,2011-11-03,94.07,107.47,110.83
1674,2011-11-04,94.26,108.29,111.97
1675,2011-11-05,94.40991752714785,108.01018313346874,112.6931386713789
1676,2011-11-06,94.89135294263798,108.30762782299651,113.32215138391969
1677,2011-11-07,95.52,110.31,114.56
1678,2011-11-08,96.8,110.36,115.0
1679,2011-11-09,95.74,108.66,112.31
1680,2011-11-10,97.78,110.08,113.71
1681,2011-11-11,98.99,110.06,114.16
1682,2011-11-12,98.63917102495782,109.51577632463771,113.47014365336084
1683,2011-11-13,99.22290843758131,109.63954114592507,112.88791750787385
1684,2011-11-14,98.14,109.56,111.89
1685,2011-11-15,99.37,110.46,112.18
1686,2011-11-16,102.59,110.24,111.88
1687,2011-11-17,98.82,108.83,108.22
1688,2011-11-18,97.67,108.84,107.56
1689,2011-11-19,97.20007199496911,109.95818052283484,108.15174168507747
1690,2011-11-20,96.73698404196155,109.9406288271841,107.70621757308407
1691,2011-11-21,96.92,108.8,106.88
1692,2011-11-22,98.01,109.4,109.03
1693,2011-11-23,96.17,108.89,107.02
1694,2011-11-24,97.29091145731186,109.66854130609822,107.26565917289867
1695,2011-11-25,96.77,108.84,106.4
1696,2011-11-26,97.91663222975541,109.41136910246553,107.89972735589933
1697,2011-11-27,98.29424314299591,109.25250088987673,108.43136109141933
1698,2011-11-28,98.21,108.93,109.0
1699,2011-11-29,99.79,108.95,110.82
1700,2011-11-30,100.36,109.0,110.52
1701,2011-12-01,100.2,107.28,108.99
1702,2011-12-02,100.96,108.61,109.94
1703,2011-12-03,101.30414402716816,107.89480271100386,109.87254835369284
1704,2011-12-04,101.49710814589717,107.65299992389926,109.69342672341362
1705,2011-12-05,100.99,108.39,109.81
1706,2011-12-06,101.28,109.53,110.81
1707,2011-12-07,100.49,108.3,109.53
1708,2011-12-08,98.34,107.57,108.11
1709,2011-12-09,99.41,108.03,108.62
1710,2011-12-10,98.08291576544369,106.59558084436871,109.05533960082815
1711,2011-12-11,97.9774144024172,106.48491060496312,108.51431270976931
1712,2011-12-12,97.77,107.06,107.26
1713,2011-12-13,100.14,108.0,109.5
1714,2011-12-14,94.95,105.28,105.02
1715,2011-12-15,93.87,105.2,103.6
1716,2011-12-16,93.53,105.11,103.35
1717,2011-12-17,92.98366103485746,106.21428681162686,103.5340539308552
1718,2011-12-18,93.2750601033694,106.23474911992037,103.78757960333179
1719,2011-12-19,93.88,105.13,103.64
1720,2011-12-20,97.22,106.15,106.73
1721,2011-12-21,98.67,106.23,107.71
1722,2011-12-22,99.53,106.43,107.89
1723,2011-12-23,99.68,106.42,107.96
1724,2011-12-24,101.23331207886183,106.75092061277842,109.04872218879551
1725,2011-12-25,101.51421670946871,106.90251546877096,109.20834515603612
1726,2011-12-26,101.38834025945697,107.07284354586335,109.09340431692404
1727,2011-12-27,101.34,106.71,109.27
1728,2011-12-28,99.36,106.44,107.56
1729,2011-12-29,99.65,106.42,108.01
1730,2011-12-30,98.83,104.43,107.38
1731,2011-12-31,99.67980087085232,107.99068496253683,108.56391444073529
1732,2012-01-01,99.9384274144164,108.1525888932548,109.14365593425443
1733,2012-01-02,100.4180927612036,108.3063763844118,109.9692925482536
1734,2012-01-03,102.96,108.97,112.13
1735,2012-01-04,103.22,110.15,113.7
1736,2012-01-05,101.81,109.42,112.74
1737,2012-01-06,101.56,109.95,113.06
1738,2012-01-07,102.54596940087636,108.95356724678264,113.64028587331569
1739,2012-01-08,102.3347244867843,109.05865610057397,113.6093838996195
1740,2012-01-09,101.31,109.68,112.21
1741,2012-01-10,102.24,110.38,113.28
1742,2012-01-11,100.87,109.62,112.24
1743,2012-01-12,99.1,109.35,111.26
1744,2012-01-13,98.7,109.11,110.44
1745,2012-01-14,99.87558872508893,109.51874399254216,111.43791654444658
1746,2012-01-15,99.64897272976485,109.56701776940687,111.14311770975455
1747,2012-01-16,99.48152977819939,109.60717510671066,110.87460315902787
1748,2012-01-17,100.71,110.29,111.53
1749,2012-01-18,100.59,109.98,110.66
1750,2012-01-19,100.39,110.21,111.55
1751,2012-01-20,98.33,109.64,109.86
1752,2012-01-21,99.48495372933128,109.69770933653002,109.94447986184855
1753,2012-01-22,99.53167819805599,109.72365044661207,109.88822660583632
1754,2012-01-23,99.58,109.92,110.58
1755,2012-01-24,98.95,109.83,110.03
1756,2012-01-25,99.4,109.62,109.81
1757,2012-01-26,99.7,109.84,110.79
1758,2012-01-27,99.56,109.77,111.46
1759,2012-01-28,99.08246713767194,110.19160561833932,110.86645530594957
1760,2012-01-29,98.8860056488192,110.32164956549971,111.24878479533291
1761,2012-01-30,98.78,109.82,110.75
1762,2012-01-31,98.48,108.7,110.98
1763,2012-02-01,97.61,109.26,111.56
1764,2012-02-02,96.36,109.57,112.07
1765,2012-02-03,97.84,112.08,114.58
1766,2012-02-04,97.53661570996009,111.41422175969707,114.47630693801291
1767,2012-02-05,97.53169693785523,111.64836854393582,114.99995014960898
1768,2012-02-06,96.91,113.11,115.93
1769,2012-02-07,98.41,113.13,116.23
1770,2012-02-08,98.71,113.3,117.2
1771,2012-02-09,99.84,114.11,118.59
1772,2012-02-10,98.67,113.48,117.31
1773,2012-02-11,99.38099847844606,113.36555776060331,117.67394351627519
1774,2012-02-12,100.0023510974145,113.70380738192036,118.0416314269012
1775,2012-02-13,100.91,114.11,117.35
1776,2012-02-14,100.74,114.28,118.16
1777,2012-02-15,101.8,114.84,118.87
1778,2012-02-16,102.31,115.17,120.11
1779,2012-02-17,103.24,114.64,119.58
1780,2012-02-18,104.22864597677868,115.53216478329256,120.46008803820371
1781,2012-02-19,104.86879058344721,115.74859975307122,120.97110647006053
1782,2012-02-20,105.48795173108434,115.93883064969698,121.51426117724387
1783,2012-02-21,106.25,115.6,121.66
1784,2012-02-22,106.28,115.86,122.9
1785,2012-02-23,107.83,115.92,123.62
1786,2012-02-24,109.77,116.17,125.36
1787,2012-02-25,108.1876543112181,116.57572146251867,124.52411068960278
1788,2012-02-26,108.4368608869247,116.84512020118602,124.69617858837876
1789,2012-02-27,108.56,116.31,124.17
1790,2012-02-28,106.55,116.31,121.55
1791,2012-02-29,107.07,119.49,123.1
1792,2012-03-01,108.84,122.87,126.2
1793,2012-03-02,106.7,120.51,123.65
1794,2012-03-03,106.65054911259294,120.73303637194934,123.6281703018095
1795,2012-03-04,106.33377223329673,121.31256725328628,123.77560063509338
1796,2012-03-05,106.72,121.33,123.8
1797,2012-03-06,104.7,120.4,122.06
1798,2012-03-07,106.16,121.91,124.12
1799,2012-03-08,106.58,122.95,125.47
1800,2012-03-09,107.4,123.38,125.98
1801,2012-03-10,106.16085261798804,122.84530101357414,124.91629686055832
1802,2012-03-11,106.2149548361832,122.96201915847845,125.03281328945702
1803,2012-03-12,106.34,122.84,125.34
1804,2012-03-13,106.71,123.51,126.22
1805,2012-03-14,105.43,122.86,124.97
1806,2012-03-15,105.11,121.95,122.6
1807,2012-03-16,107.06,123.45,125.81
1808,2012-03-17,106.5757727938379,123.24691312586903,125.02867225658889
1809,2012-03-18,106.64194322819432,123.22515963676159,124.91077548340081
1810,2012-03-19,108.09,123.27,125.71
1811,2012-03-20,105.61,122.66,124.12
1812,2012-03-21,107.27,122.59,124.2
1813,2012-03-22,105.35,122.28,123.14
1814,2012-03-23,106.87,122.79,125.13
1815,2012-03-24,106.43003931493628,122.67922380008181,124.22752834985586
1816,2012-03-25,106.22442025158662,122.51899867696264,124.1952625437924
1817,2012-03-26,107.03,122.82,125.65
1818,2012-03-27,107.33,122.77,125.54
1819,2012-03-28,105.41,122.52,124.16
1820,2012-03-29,102.78,122.42,122.39
1821,2012-03-30,103.02,119.76,122.88
1822,2012-03-31,104.10659366633422,121.19479380282263,124.36166079613842
1823,2012-04-01,103.75614875063403,120.96179800395444,124.3038680644827
1824,2012-04-02,105.23,122.54,125.43
1825,2012-04-03,104.01,122.23,124.92
1826,2012-04-04,101.47,120.07,122.56
1827,2012-04-05,103.31,120.95,123.43
1828,2012-04-06,102.52671787701482,119.89429982916472,123.1947821391167
1829,2012-04-07,102.42348262387642,119.70029635811699,122.80894050062605
1830,2012-04-08,102.37451982745243,119.51279160837271,122.36842404432954
1831,2012-04-09,102.46,120.15,122.67
1832,2012-04-10,101.02,118.05,119.85
1833,2012-04-11,102.7,118.35,120.04
1834,2012-04-12,103.64,119.25,121.54
1835,2012-04-13,102.83,118.87,121.21
1836,2012-04-14,102.9208675029446,118.52423625727857,119.20953536571746
1837,2012-04-15,103.01879190810318,118.38222255665814,118.87814725496067
1838,2012-04-16,102.93,117.28,118.68
1839,2012-04-17,104.2,117.25,118.78
1840,2012-04-18,102.67,117.06,117.97
1841,2012-04-19,102.27,116.98,118.0
1842,2012-04-20,103.88,117.26,118.76
1843,2012-04-21,103.34793995754804,117.66661350030729,118.69275983758044
1844,2012-04-22,103.35973156887104,117.57009084881074,118.96235214254384
1845,2012-04-23,103.11,117.23,118.71
1846,2012-04-24,103.55,117.03,118.16
1847,2012-04-25,104.12,117.21,119.12
1848,2012-04-26,104.55,117.29,119.92
1849,2012-04-27,104.93,117.29,119.59
1850,2012-04-28,105.8528467218397,116.35107743934356,119.47792901097307
1851,2012-04-29,106.08194429314682,115.9584515519127,119.07033771991154
1852,2012-04-30,104.87,117.3,119.47
1853,2012-05-01,106.16,116.59,119.61
1854,2012-05-02,105.22,115.25,118.2
1855,2012-05-03,102.54,113.49,116.08
1856,2012-05-04,98.49,111.02,113.18
1857,2012-05-05,99.36866558112975,112.61678185294647,114.2238161723151
1858,2012-05-06,98.2450772600995,112.06224261015255,113.63588552759697
1859,2012-05-07,97.94,110.83,113.16
1860,2012-05-08,97.01,110.27,112.81
1861,2012-05-09,96.81,110.6,113.2
1862,2012-05-10,97.08,110.35,112.73
1863,2012-05-11,96.13,109.96,112.26
1864,2012-05-12,95.71909632226496,109.47696766219798,112.46281307711494
1865,2012-05-13,95.281697010363,109.16974858900707,111.91757893651318
1866,2012-05-14,94.78,109.86,111.15
1867,2012-05-15,93.98,109.84,112.24
1868,2012-05-16,92.81,108.94,109.75
1869,2012-05-17,92.56,107.81,107.16
1870,2012-05-18,91.48,107.68,107.14
1871,2012-05-19,92.01485545663004,108.06556496146425,107.69995860136845
1872,2012-05-20,91.60936514524086,108.00407435319784,107.48601235187468
1873,2012-05-21,92.57,108.18,108.81
1874,2012-05-22,91.66,108.06,108.41
1875,2012-05-23,89.9,107.41,105.56
1876,2012-05-24,90.66,107.49,106.55
1877,2012-05-25,90.86,107.6,106.83
1878,2012-05-26,90.18448009718757,108.25524131503593,106.1108095069769
1879,2012-05-27,89.86362393759816,108.09532906469865,105.52873270350815
1880,2012-05-28,89.40672090659248,107.7415506705987,104.8667453296781
1881,2012-05-29,90.76,107.8,106.68
1882,2012-05-30,87.82,107.68,103.24
1883,2012-05-31,86.53,107.31,102.05
1884,2012-06-01,83.23,96.31,98.43
1885,2012-06-02,85.25858483675546,97.30088443296523,100.49621226843044
1886,2012-06-03,84.51664704655805,95.31700177771972,99.76894856240028
1887,2012-06-04,83.98,96.76,98.85
1888,2012-06-05,84.29,96.58,98.78
1889,2012-06-06,85.02,98.02,100.64
1890,2012-06-07,84.82,97.39,99.93
1891,2012-06-08,84.1,97.34,99.78
1892,2012-06-09,84.0728270416537,97.45899100414252,98.9320837535132
1893,2012-06-10,84.14188692381148,97.03345454964392,98.83609432313477
1894,2012-06-11,82.7,97.23,96.87
1895,2012-06-12,83.32,95.9,97.14
1896,2012-06-13,82.62,96.32,96.86
1897,2012-06-14,83.91,96.04,97.5
1898,2012-06-15,84.03,96.59,97.61
1899,2012-06-16,83.12378737756983,95.20346720681187,96.1459665488063
1900,2012-06-17,82.71536097999817,95.01900788036642,95.34524672107523
1901,2012-06-18,83.27,95.83,95.8
1902,2012-06-19,84.03,95.73,95.76
1903,2012-06-20,81.8,94.78,92.69
1904,2012-06-21,78.2,93.77,89.23
1905,2012-06-22,79.76,94.14,90.98
1906,2012-06-23,80.00208319886316,94.63548330585348,91.17712026683152
1907,2012-06-24,79.77414895852141,94.69210110746124,91.21876087536063
1908,2012-06-25,79.21,94.16,91.23
1909,2012-06-26,79.36,94.48,93.08
1910,2012-06-27,80.21,94.46,93.5
1911,2012-06-28,77.69,94.33,91.36
1912,2012-06-29,84.96,96.0,97.8
1913,2012-06-30,84.30269727132236,95.73330925831479,96.98911549495757
1914,2012-07-01,85.26162794176761,95.96581405911792,98.14019661690443
1915,2012-07-02,83.75,95.35,97.34
1916,2012-07-03,87.66,97.88,100.68
1917,2012-07-04,86.36201810168684,96.60920548442708,99.76388899233982
1918,2012-07-05,87.22,98.02,100.4
1919,2012-07-06,84.45,96.07,98.19
1920,2012-07-07,85.07547255851283,97.1714124440861,98.92934296407954
1921,2012-07-08,84.79493562440004,97.34077377160571,98.80421217629022
1922,2012-07-09,85.99,97.35,100.32
1923,2012-07-10,83.91,95.8,97.97
1924,2012-07-11,85.81,97.28,100.23
1925,2012-07-12,86.08,97.41,101.07
1926,2012-07-13,87.1,97.84,102.4
1927,2012-07-14,87.87396714432427,98.16751131687309,102.8858564231691
1928,2012-07-15,88.55535353904394,98.27372917110924,103.65668012632878
1929,2012-07-16,88.43,98.73,103.37
1930,2012-07-17,89.22,99.05,104.0
1931,2012-07-18,89.87,99.45,105.16
1932,2012-07-19,92.66,100.21,107.8
1933,2012-07-20,91.83,99.7,106.74
1934,2012-07-21,90.6223225628785,98.72160587667577,105.69500244771766
1935,2012-07-22,90.49605643218504,98.76468025762847,105.59893068789574
1936,2012-07-23,88.14,98.72,103.26
1937,2012-07-24,88.5,98.76,103.42
1938,2012-07-25,88.97,98.98,104.38
1939,2012-07-26,89.39,99.08,105.26
1940,2012-07-27,90.13,99.21,106.47
1941,2012-07-28,88.63824294749885,99.52233800446105,104.5376154500438
1942,2012-07-29,88.60942766859179,99.88962997017411,104.77042793827427
1943,2012-07-30,89.78,99.18,106.2
1944,2012-07-31,88.06,99.14,104.92
1945,2012-08-01,88.91,101.86,105.96
1946,2012-08-02,87.13,101.42,105.9
1947,2012-08-03,91.4,104.11,108.94
1948,2012-08-04,90.56531503303502,103.64242368487332,109.04905055160292
1949,2012-08-05,91.07934185027595,104.34149603134819,109.94498693242326
1950,2012-08-06,92.2,104.71,109.55
1951,2012-08-07,93.67,106.34,112.0
1952,2012-08-08,93.35,106.36,112.14
1953,2012-08-09,93.36,107.05,113.22
1954,2012-08-10,92.87,106.82,112.95
1955,2012-08-11,93.72848645071895,107.24725554267397,113.62892586963858
1956,2012-08-12,94.09750783362571,107.51676969997442,113.96096913455668
1957,2012-08-13,92.73,106.99,113.6
1958,2012-08-14,93.43,107.25,114.03
1959,2012-08-15,94.33,108.24,116.25
1960,2012-08-16,95.6,108.58,115.27
1961,2012-08-17,96.01,108.05,113.71
1962,2012-08-18,95.80039011759061,108.15918854613393,114.54115904080366
1963,2012-08-19,95.96511629135087,108.2433733241669,114.52678337327697
1964,2012-08-20,95.97,108.1,113.7
1965,2012-08-21,96.68,108.51,114.64
1966,2012-08-22,97.26,108.69,114.91
1967,2012-08-23,96.27,108.76,115.01
1968,2012-08-24,96.2239221945261,108.79051027998744,114.1785948592422
1969,2012-08-25,96.16271838203596,108.92518028428273,114.05369512115497
1970,2012-08-26,96.06385957183743,109.0682644929551,113.91037470464104
1971,2012-08-27,95.47,108.16,112.26
1972,2012-08-28,95.75317695831515,109.37967552343105,113.56847183633286
1973,2012-08-29,95.49,108.49,112.54
1974,2012-08-30,94.62,108.53,112.65
1975,2012-08-31,96.47,111.78,114.57
1976,2012-09-01,95.12425327880821,110.10346803690767,113.01929702499494
1977,2012-09-02,95.10737733356967,110.3054516762195,113.02367113335997
1978,2012-09-03,95.15158006174237,110.51584951990839,113.08866435583147
1979,2012-09-04,95.3,111.46,114.18
1980,2012-09-05,95.36,110.64,113.09
1981,2012-09-06,95.53,111.39,113.49
1982,2012-09-07,96.42,111.97,114.25
1983,2012-09-08,96.2887738037748,111.69405180400872,114.32291717978603
1984,2012-09-09,96.69944857241506,111.95493487396001,114.75162508689635
1985,2012-09-10,96.54,112.33,114.81
1986,2012-09-11,97.17,112.78,115.4
1987,2012-09-12,97.01,113.08,115.96
1988,2012-09-13,98.31,113.48,115.88
1989,2012-09-14,99.0,113.6,116.66
1990,2012-09-15,97.439420075225,113.00504740008316,115.25780789803092
1991,2012-09-16,96.58636035424334,112.93564504632855,114.23262496326973
1992,2012-09-17,96.62,112.36,113.79
1993,2012-09-18,95.29,111.65,112.03
1994,2012-09-19,91.98,110.39,108.19
1995,2012-09-20,91.87,110.99,110.03
1996,2012-09-21,92.89,111.33,111.42
1997,2012-09-22,92.18368236034988,110.94528068684195,109.98181268483815
1998,2012-09-23,92.00366404952355,110.52602147561409,110.13625750280583
1999,2012-09-24,91.93,110.92,109.81
2000,2012-09-25,91.37,111.08,110.45
2001,2012-09-26,89.98,111.04,110.04
2002,2012-09-27,91.85,111.16,112.01
2003,2012-09-28,92.19,109.39,112.39
2004,2012-09-29,91.15662251016334,109.12396175205156,111.80058022328289
2005,2012-09-30,91.05429364120295,109.07586772209191,111.85904946109922
2006,2012-10-01,92.48,109.23,112.19
2007,2012-10-02,91.89,108.91,111.57
2008,2012-10-03,88.14,105.77,108.17
2009,2012-10-04,91.71,109.48,112.58
2010,2012-10-05,89.88,108.77,112.02
2011,2012-10-06,90.76897007563733,109.58073023003199,111.24079099094236
2012,2012-10-07,90.81867167723102,109.6548589377021,111.79231867567049
2013,2012-10-08,89.33,108.33,111.82
2014,2012-10-09,92.39,109.89,114.5
2015,2012-10-10,91.25,109.57,114.33
2016,2012-10-11,92.07,110.43,115.71
2017,2012-10-12,91.86,109.81,114.62
2018,2012-10-13,91.79599578451985,109.71947206569644,115.76935572939122
2019,2012-10-14,92.07206888535578,109.66688106735779,115.37573318388917
2020,2012-10-15,91.85,110.2,115.8
2021,2012-10-16,92.09,109.78,114.0
2022,2012-10-17,92.12,109.72,113.22
2023,2012-10-18,92.1,109.48,112.42
2024,2012-10-19,90.05,108.65,110.14
2025,2012-10-20,89.21750150306717,108.97117595929983,110.6637925390053
2026,2012-10-21,88.22719160275754,108.79186525495247,110.0481017597051
2027,2012-10-22,88.73,108.7,109.44
2028,2012-10-23,86.67,108.46,108.25
2029,2012-10-24,85.73,108.46,107.85
2030,2012-10-25,86.05,108.74,108.49
2031,2012-10-26,86.28,108.91,109.55
2032,2012-10-27,86.2810082352377,107.4059934202723,107.60339679023764
2033,2012-10-28,86.23696002007199,107.18765239670391,107.42356759536989
2034,2012-10-29,86.1928710221326,106.98628431270646,107.31280051545582
2035,2012-10-30,86.14874124141956,106.80188916828,107.27109555049539
2036,2012-10-31,86.10457067793283,106.6344669634245,107.29845270048861
2037,2012-11-01,87.09,106.28,108.17
2038,2012-11-02,84.86,104.23,105.68
2039,2012-11-03,85.97181429083062,106.23403798628381,107.79489684019018
2040,2012-11-04,85.92748059624921,106.13450753971216,108.098502449998
2041,2012-11-05,85.65,105.9,107.73
2042,2012-11-06,88.71,108.21,111.07
2043,2012-11-07,84.44,104.74,106.82
2044,2012-11-08,85.09,105.06,107.25
2045,2012-11-09,86.07,106.52,109.4
2046,2012-11-10,85.88926938466305,105.89375659127268,108.37560685727178
2047,2012-11-11,85.94535704555432,105.91303672169781,108.68545781888851
2048,2012-11-12,85.57,106.2,109.07
2049,2012-11-13,85.38,105.68,108.26
2050,2012-11-14,86.32,106.23,109.61
2051,2012-11-15,85.87,105.89,110.98
2052,2012-11-16,86.92,106.11,108.95
2053,2012-11-17,86.66676040286245,106.38514923523894,110.17609064521156
2054,2012-11-18,86.85114052774054,106.52323994266084,110.36311729236914
2055,2012-11-19,89.28,107.29,111.7
2056,2012-11-20,86.75,106.55,109.83
2057,2012-11-21,87.38,106.95,110.86
2058,2012-11-22,87.74240359610695,107.2170205177804,110.92522263655832
2059,2012-11-23,88.28,107.12,111.38
2060,2012-11-24,88.07650725168207,107.4534110656827,111.02196278929853
2061,2012-11-25,88.18245318265667,107.51213079815703,111.01239955550017
2062,2012-11-26,87.74,107.1,110.92
2063,2012-11-27,87.18,107.03,109.87
2064,2012-11-28,86.49,107.05,109.51
2065,2012-11-29,88.07,107.56,110.76
2066,2012-11-30,88.91,107.88,111.23
2067,2012-12-01,87.9626462131229,107.03179161232697,110.14395381035206
2068,2012-12-02,87.7834312923037,106.8129588179093,109.86403512910104
2069,2012-12-03,89.09,107.59,110.92
2070,2012-12-04,88.5,106.98,109.84
2071,2012-12-05,87.88,106.0,108.81
2072,2012-12-06,86.83620688742432,105.69816518219884,108.53714611982477
2073,2012-12-07,85.93,104.75,107.02
2074,2012-12-08,86.56069090727571,105.29546907795074,108.08948783330639
2075,2012-12-09,86.4945829632513,105.15242634820424,107.94198121751684
2076,2012-12-10,85.56,104.57,107.33
2077,2012-12-11,85.79,104.76,108.01
2078,2012-12-12,86.77,105.39,109.5
2079,2012-12-13,85.89,104.52,106.46
2080,2012-12-14,86.73,105.49,108.18
2081,2012-12-15,87.10103594380368,105.11044448301047,108.12545690735413
2082,2012-12-16,87.36929488134552,105.2394932576924,108.3341220864228
2083,2012-12-17,87.2,105.24,107.64
2084,2012-12-18,87.93,105.79,108.84
2085,2012-12-19,89.98,106.32,110.36
2086,2012-12-20,90.13,106.17,110.2
2087,2012-12-21,88.66,105.89,108.97
2088,2012-12-22,89.30005149521081,106.22006358117424,109.84815130874267
2089,2012-12-23,89.60264234564168,106.35280525161082,110.05813829853619
2090,2012-12-24,88.61,105.89,108.8
2091,2012-12-25,90.18746870114298,106.58849999614421,110.43720279626244
2092,2012-12-26,90.98,106.32,111.07
2093,2012-12-27,90.87,106.26,110.8
2094,2012-12-28,90.8,105.88,110.62
2095,2012-12-29,91.27570003070365,106.94073509985195,111.03169386427177
2096,2012-12-30,91.53079507529343,107.00397004549576,111.14622539639015
2097,2012-12-31,91.77910500476303,107.05727545902633,111.24712043455492
2098,2013-01-01,92.02062981911247,107.10065134044362,111.33437897876605
2099,2013-01-02,93.12,107.81,112.47
2100,2013-01-03,92.92,107.6,112.14
2101,2013-01-04,93.09,106.95,111.31
2102,2013-01-05,92.91887792530866,107.17485954498036,111.54704821607477
2103,2013-01-06,93.12647716405732,107.16858776583142,111.56612429051796
2104,2013-01-07,93.19,107.12,111.4
2105,2013-01-08,93.15,107.58,111.94
2106,2013-01-09,93.1,107.35,111.76
2107,2013-01-10,93.82,107.46,111.89
2108,2013-01-11,93.56,106.78,110.64
2109,2013-01-12,94.2311010541007,106.93638260918705,111.41242341772806
2110,2013-01-13,94.39575211223276,106.90244118312805,111.39067119522538
2111,2013-01-14,94.14,107.42,111.88
2112,2013-01-15,93.28,106.47,110.3
2113,2013-01-16,94.24,106.66,109.68
2114,2013-01-17,95.49,107.37,111.1
2115,2013-01-18,95.56,107.59,111.89
2116,2013-01-19,95.30483779664482,107.07599154275324,111.73857173739384
2117,2013-01-20,95.44321529998345,107.16778308868732,111.87629080728598
2118,2013-01-21,95.5778394383516,107.27753648776324,112.03679149037741
2119,2013-01-22,96.68,107.66,112.42
2120,2013-01-23,95.23,107.68,112.8
2121,2013-01-24,95.95,107.8,113.28
2122,2013-01-25,95.88,107.81,113.28
2123,2013-01-26,96.19465965563509,108.09573128027104,113.18101910382346
2124,2013-01-27,96.30676360418033,108.31325579819821,113.47820946611048
2125,2013-01-28,96.44,107.82,113.48
2126,2013-01-29,97.57,107.85,114.36
2127,2013-01-30,97.94,107.89,114.9
2128,2013-01-31,97.49,107.93,115.55
2129,2013-02-01,97.77,111.78,116.76
2130,2013-02-02,96.90056663107154,109.99560182174051,115.73976551701699
2131,2013-02-03,96.98639702482339,110.3388593116608,116.19642717169884
2132,2013-02-04,96.17,110.65,115.6
2133,2013-02-05,96.64,111.53,116.52
2134,2013-02-06,96.62,111.66,116.73
2135,2013-02-07,95.83,111.95,117.24
2136,2013-02-08,95.72,112.84,118.9
2137,2013-02-09,97.14516278426592,112.29767470222978,118.43770788224892
2138,2013-02-10,97.0486844077122,112.49783040261899,118.50422033854248
2139,2013-02-11,97.03,112.33,118.13
2140,2013-02-12,97.51,112.61,118.66
2141,2013-02-13,97.01,112.76,117.88
2142,2013-02-14,97.31,112.63,118.0
2143,2013-02-15,95.86,112.55,117.66
2144,2013-02-16,95.68316463176895,112.8214013004873,116.87353486370957
2145,2013-02-17,95.37869771451744,112.72910256605422,116.41471800613954
2146,2013-02-18,95.07647391359131,112.59502462664653,115.96998794267893
2147,2013-02-19,96.66,112.26,117.52
2148,2013-02-20,95.22,111.71,115.6
2149,2013-02-21,92.84,111.3,113.53
2150,2013-02-22,93.13,111.48,114.1
2151,2013-02-23,93.59900165384128,111.29794685498887,113.95763953701808
2152,2013-02-24,93.3102365508674,110.91319368573352,113.59743023821432
2153,2013-02-25,93.11,111.57,114.44
2154,2013-02-26,92.63,111.35,112.71
2155,2013-02-27,92.76,111.35,111.87
2156,2013-02-28,92.05,111.09,111.38
2157,2013-03-01,90.68,105.12,110.4
2158,2013-03-02,91.69530253148595,107.89325545131565,111.71885128759011
2159,2013-03-03,91.51042818732591,107.42347795421439,111.44081725492705
2160,2013-03-04,90.12,104.72,110.09
2161,2013-03-05,90.82,106.23,111.61
2162,2013-03-06,90.43,106.02,111.06
2163,2013-03-07,91.56,106.16,111.15
2164,2013-03-08,91.95,106.25,110.85
2165,2013-03-09,91.18907469930284,105.46986256574188,109.93040447719318
2166,2013-03-10,91.26683121412184,105.2884349333523,109.70496758394492
2167,2013-03-11,91.38210642308071,105.14820013877869,109.48704456775593
2168,2013-03-12,92.54,105.72,109.65
2169,2013-03-13,92.52,105.04,108.52
2170,2013-03-14,93.03,105.27,108.96
2171,2013-03-15,93.45,105.63,109.82
